0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.6362934694701539,0.670917407604503,0.7031074359258505,0.6721376149644243,0.6158155166889776,0.5549438412016989,0.4926382097744934,0.4323709309945794,0.37374887044082933,0.3116125685381656,0.2492671779445106,0.1874090738155093,0.1293420634870847,0.06836314497648277,0.017315676091881366,0.03518118184999566,0.09142118371935093,0.15196240121788446,0.2142898042296812,0.2766250026680038,0.3375288576734033,0.39569061654866483,0.4576330896441421,0.5199788680641508,0.5821473007736664,0.6301557016280237,0.6414131307959223,0.6626677348064083,0.6947310843326309,0.6992204703272904,0.6979562664761065,0.7375030111862384,0.7751420711078114,0.8352489199074593,0.8911372973004059,0.8858739715305406,0.8467866136523654,0.8309805861322099,0.8185599056928892,0.7936933319869568,0.7640480670548284,0.7457266433033518,0.7625760183808656,0.7869753437787912,0.7925158358345881,0.788009921390465,0.7843503815884427,0.7864846890270663,0.7878738661669937,0.7883782022139147,0.7916603170481962,0.7820358320827752,0.7600297731574435,0.7668658637095711,0.7816246885686704,0.7419926592804893,0.6807878878079363,0.6218620799180914,0.5619483505353691,0.4996733481327386,0.43933285372507475,0.38077237455861496,0.3186505353336611,0.2564677650017644,0.1976365650793795,0.13761405472619037,0.07537763952993004,0.01877004305852925,0.0,0.04385522953717791,0.10272813404727504,0.1649530111363972,0.22729936206263707,0.2896457129888762,0.351992063915116,0.4143384148413551,0.47668476576759494,0.5390311166938342,0.6013728741049016,0.6627208821741728,0.7206828296272916,0.7823755516036572,0.8443509741494202,0.8844397127995387,0.8561602373739463,0.8213993146332723,0.8075032373559277,0.8033046463039764,0.7811358512042998,0.7498350509557763,0.7413265904413364,0.7664055805629719,0.7870413307830433,0.7951014000442662,0.7888377561642286,0.7828741075786003,0.7880214479071672,0.7918391231743946,0.7949112884380689,0.7942310523022178,0.7759607342322188,0.7822284579590666,0.7971242769953077,0.7561484242087946,0.6971783876198747,0.6349518863414738,0.5744388122398252,0.5160091991483013,0.45393561323187664,0.3916021047250457,0.3307808139653475,0.2725687616869876,0.2105926540398234,0.14840148269408565,0.08957437335316298,0.03799832907017017,0.04451383830890718,0.09649906591273355,0.15653695063072254,0.21503538647441617,0.27713394846085543,0.33948013944189154,0.4018264903681306,0.464172385314262,0.526154822959368,0.5843749573816999,0.6451821844857544,0.7075155542025999,0.7698618288172321,0.8320116607274208,0.8891077056528292,0.9065472216249912,0.8702584911373445,0.8345260302807933,0.8196666412040599,0.8172729401716008,0.8012475578356617,0.77095962770682,0.7564331948821286,0.775844799356771,0.7999663537160067,0.8098469251568243,0.8088615902646232,0.8038416726552071,0.8029296626170885,0.8096029683059278,0.8125543387801815,0.8139319542972121,0.7959953983479722,0.7841279640077872,0.807049536805029,0.838949585856356,0.8574673074756147,0.831158594223389,0.8084155643421098,0.8226522813892765,0.8374816478529814,0.8340935130879659,0.8359713684291274,0.8284070056470176,0.8256339126259602,0.8326999574197851,0.8333260990541635,0.8286486498043759,0.8100963771373921,0.7850026020775338,0.7932002971427496,0.8226674514322863,0.836934139559715,0.8433493785918542,0.8629940873408524,0.9103834640886177,0.9648405928456718,1.0,0.9711266222554837,0.9134537812959276,0.8549342623329335,0.7928239980259759,0.7305321935809201,0.6720807330806142,0.6554048349083028,0.7084063982979398,0.7678486144918006,0.8221763600131531,0.8359977075639295,0.8106199914018635,0.7991336025691449,0.8163637727084798,0.8163060582788839,0.8119959896253464,0.8079570884266523,0.803982148673376,0.8085719064351373,0.8156685403670387,0.8094129628183064,0.7929513338991669,0.7666223296260821,0.7678649608003631,0.7997910430785629,0.8237410044691693,0.8271360303666788,0.8355480014058418,0.870111509243146,0.9231645771285093,0.9723864926765169,0.9698465697509564,0.9167604660253812,0.8560791782122155,0.7939522638646932,0.7353038112878201,0.675067910634084,0.6127519444139125,0.5504055934876746,0.48817395278188874,0.44085190050873174,0.46849874095138927,0.5279108964953099,0.5902145603209823,0.6519123000160563,0.7098751312676623,0.7706013174954844,0.8216688678446584,0.8222829513861101,0.7932756686419502,0.7892807810416385,0.8079783285057498,0.8112593507405348,0.8090849531485791,0.8072216447766354,0.8057493158458249,0.8115306707364156,0.8140365562094041,0.8105037663775005,0.7953979953105725,0.7696012982798413,0.782728741695522,0.8135223476571221,0.8360248813858684,0.8489644265593859,0.8660413611543025,0.9107509203978179,0.9647830643546307,0.9936928583763818,0.9581813669522055,0.8998324530493353,0.8401431685228808,0.7811084689716694,0.7194782795164745,0.6698311801222128,0.6757091405279656,0.7321576169468003,0.7919631533935867,0.8389043278746489,0.8314235940834902,0.8029702687889462
